tag_id	tag_name	category	rule	confidence	review_recommended
4576	more_of_a_novelty	other	fallback:other	0.5	1
4577	never_plowed_a_lane_of_its_own	other	fallback:other	0.5	1
4578	no_classic_song_ideas	other	fallback:other	0.5	1
4579	no_feeling_for_helplessness_and_suffering	other	fallback:other	0.5	1
4580	no_rationale_for_spectral_forms	other	fallback:other	0.5	1
4581	no_structure_only_a_situation	other	fallback:other	0.5	1
4582	obligatory_relationship_scenes	other	fallback:other	0.5	1
4583	obstacles_get_in_the_way_of_what_should_be_seen	other	fallback:other	0.5	1
4584	obtuse	other	fallback:other	0.5	1
4585	pitchy_croons_that_irritate	other	fallback:other	0.5	1
4586	problematic_relationship_to_the_screen	other	fallback:other	0.5	1
4587	reeks_of_ambivalence	other	fallback:other	0.5	1
4588	relentlessly_silly	other	fallback:other	0.5	1
4589	religiously_literal_minded	other	fallback:other	0.5	1
4590	scenes_plunge_into_vacuity	other	fallback:other	0.5	1
4591	senseless_ugliness	other	fallback:other	0.5	1
4592	shallowness_asking_to_be_taken_seriously	other	fallback:other	0.5	1
4593	shortcomings_not_evaporated_with_age	other	fallback:other	0.5	1
4594	showcase_for_fancy_opticals	other	fallback:other	0.5	1
4595	slugging_coercive_style	other	fallback:other	0.5	1
4596	snoozers	other	fallback:other	0.5	1
4597	technical_shortcomings	other	fallback:other	0.5	1
4598	throwing_ideas_and_effects_at_the_audience	other	fallback:other	0.5	1
4599	tiresomely_moralistic_psychology	other	fallback:other	0.5	1
4600	tom_heavy_drumming_wears_thin	other	fallback:other	0.5	1
4601	too_ugly_a_phenomenon	other	fallback:other	0.5	1
4602	tossed_off_and_overwrought	other	fallback:other	0.5	1
4603	tracks_that_drag	other	fallback:other	0.5	1
4604	underdeveloped_tightness_and_control	other	fallback:other	0.5	1
4605	unsure_overly_casual_dialogue	other	fallback:other	0.5	1
4606	utterly_unfeeling	other	fallback:other	0.5	1
4607	wantonly_unpredictable_and_dampening_timing	other	fallback:other	0.5	1
4608	whiff_of_commercial_expectations	other	fallback:other	0.5	1
4609	wispiness_and_warbling_rubbed_the_wrong_way	other	fallback:other	0.5	1
4610	without_a_trace_of_playfulness	other	fallback:other	0.5	1
4611	worst_imaginable_taste	other	fallback:other	0.5	1
4612	yawning_passages	other	fallback:other	0.5	1
4613	abrasively_unleashed	other	fallback:other	0.5	1
4614	absolutely_pitiless_music	other	fallback:other	0.5	1
4615	actors_reduced_to_directorial_tools	other	fallback:other	0.5	1
4616	aesthete_using_stardom_as_metaphor	other	fallback:other	0.5	1
4617	alienation_as_working_method	theme	label_contains:theme_keyword	0.55	1
4618	arbitrary_time_dislocations	other	fallback:other	0.5	1
4619	artier_weirdness	other	fallback:other	0.5	1
4620	attraction_tussles_with_repulsion	other	fallback:other	0.5	1
4621	bassless_aesthetic_crisis	other	fallback:other	0.5	1
4622	blazing_conflagration	other	fallback:other	0.5	1
4623	borderline_unintended_comedy	genre	label_contains:genre_keyword	0.6	1
4624	breech_delivery_aesthetic	other	fallback:other	0.5	1
4625	bruising_sound	other	fallback:other	0.5	1
4626	cannot_treat_subject_straight	other	fallback:other	0.5	1
4627	characters_not_treated_as_individuals	other	fallback:other	0.5	1
4628	child_performance_becomes_puppetlike	other	fallback:other	0.5	1
4629	closer_crawls_into_oblivion	other	fallback:other	0.5	1
4630	clumsy_broken_narrative_promise	other	fallback:other	0.5	1
4631	concept_fails_except_as_spoof	other	fallback:other	0.5	1
4632	concept_taken_too_seriously	other	fallback:other	0.5	1
4633	deadly_serious_metaphysics	other	fallback:other	0.5	1
4634	deconstruction_turns_sinister	other	fallback:other	0.5	1
4635	deficiencies_hidden_by_flash	other	fallback:other	0.5	1
4636	derisive_laughter	other	fallback:other	0.5	1
4637	dialogue_paced_to_a_dead_halt	other	fallback:other	0.5	1
4638	disillusion_and_rejection	other	fallback:other	0.5	1
4639	disorientation_without_effect	other	fallback:other	0.5	1
4640	dissonant_chaos	other	fallback:other	0.5	1
4641	dissonant_guitar_attack	other	fallback:other	0.5	1
4642	doom_as_central_message	other	fallback:other	0.5	1
4643	downpours_of_noise	other	fallback:other	0.5	1
4644	dumb_ending	other	fallback:other	0.5	1
4645	embittered_exorcism	other	fallback:other	0.5	1
4646	emotional_anxiety_not_generated	other	fallback:other	0.5	1
4647	experiments_do_not_fully_bear_fruit	other	fallback:other	0.5	1
4648	eye_gouging_haranguing	other	fallback:other	0.5	1
4649	familial_stress_not_felt	other	fallback:other	0.5	1
4650	family_dynamics_fail_to_cohere	other	fallback:other	0.5	1
4651	feeling_slightly_conned	other	fallback:other	0.5	1
4652	feral_nonsense	other	fallback:other	0.5	1
4653	fixated_lyrics	other	fallback:other	0.5	1
4654	forbidding_listen	other	fallback:other	0.5	1
4655	fractured_snapshot	other	fallback:other	0.5	1
4656	fragmentary_communal_assembly	other	fallback:other	0.5	1
4657	fugue_state_chants	other	fallback:other	0.5	1
4658	garbled_demands	other	fallback:other	0.5	1
4659	gleefully_impersonal	other	fallback:other	0.5	1
4660	harrowing_anti_melody	other	fallback:other	0.5	1
4661	heavy_handed_sound	other	fallback:other	0.5	1
4662	hellish_soundscape	other	fallback:other	0.5	1
4663	horror_images_not_integrated	genre	label_contains:genre_keyword	0.6	1
4664	hungry_angry_and_ugly	other	fallback:other	0.5	1
4665	hyperventilating_gasps	other	fallback:other	0.5	1
4666	initially_misanthropic_lyrics	other	fallback:other	0.5	1
4667	laborious_crosscutting_destroys_suspense	other	fallback:other	0.5	1
4668	lame_pseudo_decadent_lyrics	other	fallback:other	0.5	1
4669	lame_singing	other	fallback:other	0.5	1
4670	leaden_tempo	other	fallback:other	0.5	1
4671	least_consistent_of_the_first_three	other	fallback:other	0.5	1
4672	listener_endurance_test	other	fallback:other	0.5	1
4673	malfunctioning_carnival_organs	other	fallback:other	0.5	1
4674	master_sadist_direction	other	fallback:other	0.5	1
4675	material_bores_the_critic	other	fallback:other	0.5	1
4676	menstrual_joke	other	fallback:other	0.5	1
4677	mother_role_not_entirely_convincing	other	fallback:other	0.5	1
4678	nagging_vocal	other	fallback:other	0.5	1
4679	needs_a_group_not_a_backing_band	other	fallback:other	0.5	1
4680	no_characters_only_schlock_artifacts	other	fallback:other	0.5	1
4681	no_surprise_or_invention_in_performance	other	fallback:other	0.5	1
4682	normal_characters_as_puppets	other	fallback:other	0.5	1
4683	not_genuinely_perverse	other	fallback:other	0.5	1
4684	not_genuinely_provocative	other	fallback:other	0.5	1
4685	obvious_use_of_lead_actor	other	fallback:other	0.5	1
4686	oddly_isolated_landmark	other	fallback:other	0.5	1
4687	older_characters_lack_life	other	fallback:other	0.5	1
4688	out_of_sync_guitars	other	fallback:other	0.5	1
4689	overly_talky_horror	genre	label_contains:genre_keyword	0.6	1
4690	overwhelmingly_dense	other	fallback:other	0.5	1
4691	pain_as_expiation	other	fallback:other	0.5	1
4692	painful_creation_process	other	fallback:other	0.5	1
4693	paralyzed_by_pressure	other	fallback:other	0.5	1
4694	paranoia_through_every_bar	other	fallback:other	0.5	1
4695	performance_cramped_and_robotized	other	fallback:other	0.5	1
4696	persistent_adolescent_kinkiness	other	fallback:other	0.5	1
4697	physically_imposing_rhythm	other	fallback:other	0.5	1
4698	plain_lame_band	other	fallback:other	0.5	1
4699	prettified_lie_masking_raw_awfulness	other	fallback:other	0.5	1
4700	pretty_paste_jewelry	other	fallback:other	0.5	1
4701	promise_not_delivered	other	fallback:other	0.5	1
4702	protracted_assault	other	fallback:other	0.5	1
4703	psychological_patterning_not_felt	other	fallback:other	0.5	1
4704	queasy_recursion	other	fallback:other	0.5	1
4705	ragged_vocal	other	fallback:other	0.5	1
4706	reincarnation_finish_lacks_resonance	other	fallback:other	0.5	1
4707	remorseless_attack	other	fallback:other	0.5	1
4708	repeatedly_promises_then_disappoints	other	fallback:other	0.5	1
4709	restless_for_oblivion	other	fallback:other	0.5	1
4710	retching_anguish	other	fallback:other	0.5	1
4711	rhythmic_sameness_wears_down_viewer	other	fallback:other	0.5	1
4712	rock_and_roll_entropy	style	label_contains:music_style_keyword	0.6	1
4713	self_pity_in_the_concept	other	fallback:other	0.5	1
4714	signals_difficult_to_read	other	fallback:other	0.5	1
4715	slide_show_horror_inserts	genre	label_contains:genre_keyword	0.6	1
4716	sludge_and_subliminal_menace	other	fallback:other	0.5	1
4717	sneering_and_snarling	other	fallback:other	0.5	1
4718	soft_core_beneath_professional_surface	other	fallback:other	0.5	1
4719	song_fragment_shrapnel	other	fallback:other	0.5	1
4720	spacey_amp_noise_consumes_the_song	setting	label_contains:setting_keyword	0.55	1
4721	spilled_pints_and_machine_oil	other	fallback:other	0.5	1
4722	starved_of_pleasure	other	fallback:other	0.5	1
4723	successively_nastier_climaxes	other	fallback:other	0.5	1
4724	sulking_and_isolation	other	fallback:other	0.5	1
4725	suspense_dissipates_through_overextension	other	fallback:other	0.5	1
4726	tawdriness_as_method	other	fallback:other	0.5	1
4727	technological_absorption_creates_distance	other	fallback:other	0.5	1
4728	tempo_arrested_and_lurching	other	fallback:other	0.5	1
4729	terrible	other	fallback:other	0.5	1
4730	tinny_mythic_echoes	other	fallback:other	0.5	1
4731	tortured_vocals	other	fallback:other	0.5	1
4732	toxic_guitar_cloud	other	fallback:other	0.5	1
4733	trash_archetype	other	fallback:other	0.5	1
4734	uncommitted_beyond_manipulation	other	fallback:other	0.5	1
4735	underpopulated_narrative	other	fallback:other	0.5	1
4736	unsettling_from_the_start	other	fallback:other	0.5	1
4737	virtuoso_guitar_violence	other	fallback:other	0.5	1
4738	weighty_rather_than_wiry	other	fallback:other	0.5	1
4739	wobbly_and_toxic	other	fallback:other	0.5	1
4740	abandoned_album_scraps	other	fallback:other	0.5	1
4741	absolute_vacuum_of_space	setting	label_contains:setting_keyword	0.55	1
4742	addled_saxophone	other	fallback:other	0.5	1
4743	aids_era_carnage	other	fallback:other	0.5	1
4744	alarming_nocturnal_clangs	other	fallback:other	0.5	1
4745	alienating_labels_and_bandmates	other	fallback:other	0.5	1
4746	american_death_drive	other	fallback:other	0.5	1
4747	american_dream_decay	theme	label_contains:theme_keyword	0.55	1
4748	anti_melody	other	fallback:other	0.5	1
4749	anxious_multiform_expanses	other	fallback:other	0.5	1
4750	apocalyptic_ballads_and_laments	other	fallback:other	0.5	1
4751	apocalyptic_grief	theme	label_contains:theme_keyword	0.55	1
4752	atonal_vocalizations	other	fallback:other	0.5	1
4753	awkward_computer_graphics	other	fallback:other	0.5	1
4754	barely_stays_on_track	other	fallback:other	0.5	1
4755	bark_at_the_moon_howl	other	fallback:other	0.5	1
4756	beatless_drift	other	fallback:other	0.5	1
4757	buried_in_the_ground_sound	other	fallback:other	0.5	1
4758	buzzsaw_robot_dialogue	other	fallback:other	0.5	1
4759	cataclysmic_spasms_of_futility	other	fallback:other	0.5	1
4760	cavernous_terror	other	fallback:other	0.5	1
4761	chaotic_origin	other	fallback:other	0.5	1
4762	clattering_electroclash	other	fallback:other	0.5	1
4763	conspicuous_illogic	other	fallback:other	0.5	1
4764	consumerist_nightmares	other	fallback:other	0.5	1
4765	cracked_spiels	other	fallback:other	0.5	1
4766	cryptic_spiritualism	other	fallback:other	0.5	1
4767	cyclical_armageddon	other	fallback:other	0.5	1
4768	dark_princes_of_death_rock	style	label_contains:music_style_keyword	0.6	1
4769	dead_band_reputation	other	fallback:other	0.5	1
4770	deafening_noise	other	fallback:other	0.5	1
4771	dense_musical_allegory	other	fallback:other	0.5	1
4772	depraved_artist_portrait	other	fallback:other	0.5	1
4773	derivative_birthday_party_resemblance	other	fallback:other	0.5	1
4774	desperate_dangerous_music	other	fallback:other	0.5	1
4775	desperate_weirdness_for_its_own_sake	other	fallback:other	0.5	1
4776	destroyed_radio_imagery	other	fallback:other	0.5	1
4777	disjointed_animosity	other	fallback:other	0.5	1
4778	dissonant_anticlimax	other	fallback:other	0.5	1
4779	doomy_screech	other	fallback:other	0.5	1
4780	downward_drifting_vocalisms	other	fallback:other	0.5	1
4781	drunk_on_attitude	other	fallback:other	0.5	1
4782	dumpster_science_fiction_collage	other	fallback:other	0.5	1
4783	emotional_bloodletting	other	fallback:other	0.5	1
4784	eroticism_and_abuse	other	fallback:other	0.5	1
4785	escape_from_abusive_home	other	fallback:other	0.5	1
4786	everyday_sounds_as_monsters	other	fallback:other	0.5	1
4787	excessive_supporting_material	other	fallback:other	0.5	1
4788	excuse_instead_of_satire	other	fallback:other	0.5	1
4789	expanding_anxiety_and_resignation	other	fallback:other	0.5	1
4790	extended_noise_freakouts	other	fallback:other	0.5	1
4791	extended_unending_uproar	other	fallback:other	0.5	1
4792	fan_grumbling_about_softness	other	fallback:other	0.5	1
4793	female_desire_as_corruption	other	fallback:other	0.5	1
4794	female_submission_to_male_authority	other	fallback:other	0.5	1
4795	fever_dream_soundtrack	theme	label_contains:theme_keyword	0.55	1
4796	founding_members_driven_to_quit	other	fallback:other	0.5	1
4797	frozen_machine_age_ominousness	other	fallback:other	0.5	1
4798	fuck_it_all_nihilism	other	fallback:other	0.5	1
4799	ghoulish_punk	style	label_contains:music_style_keyword	0.6	1
4800	gore_smeared_hooks	other	fallback:other	0.5	1
4801	graduate_seminar_density	other	fallback:other	0.5	1
4802	grappling_with_death	other	fallback:other	0.5	1
4803	grime_smeared_lyrics	other	fallback:other	0.5	1
4804	grueling_normalized_sadomasochism	other	fallback:other	0.5	1
4805	gruesome_social_commentary	other	fallback:other	0.5	1
4806	harmonic_and_rhythmic_indecency	other	fallback:other	0.5	1
4807	harsh_unstable_power	other	fallback:other	0.5	1
4808	hell_bent_debut	other	fallback:other	0.5	1
4809	hit_or_miss_excess	other	fallback:other	0.5	1
4810	hollywood_in_total_decay	other	fallback:other	0.5	1
4811	imagistic_doggerel	other	fallback:other	0.5	1
4812	impossible_to_classify_or_market	other	fallback:other	0.5	1
4813	impulsive_musical_pursuit	other	fallback:other	0.5	1
4814	industrial_landscape_backdrop	other	fallback:other	0.5	1
4815	infectiously_insane_hook	other	fallback:other	0.5	1
4816	intermittent_harshness	other	fallback:other	0.5	1
4817	jarring_vocals	other	fallback:other	0.5	1
4818	jerky_submersion	other	fallback:other	0.5	1
4819	jumbled_fragmentation	other	fallback:other	0.5	1
4820	lackluster_nineties_period	other	fallback:other	0.5	1
4821	latent_violence	other	fallback:other	0.5	1
4822	lawless_punk_collision	style	label_contains:music_style_keyword	0.6	1
4823	lean_skeletal_form	other	fallback:other	0.5	1
4824	listener_pummeling_and_manipulation	other	fallback:other	0.5	1
4825	lo_fi_cracked_recording	other	fallback:other	0.5	1
4826	lost_immediacy	other	fallback:other	0.5	1
4827	macabre_spoken_word	other	fallback:other	0.5	1
4828	malevolent_dense_silence	other	fallback:other	0.5	1
4829	mangled_punk_avant_garde	style	label_contains:music_style_keyword	0.6	1
4830	messy_completion	other	fallback:other	0.5	1
4831	metallic_clamor	style	label_contains:music_style_keyword	0.6	1
4832	midnight_rumbles	other	fallback:other	0.5	1
4833	mind_wrecked_mysticism	other	fallback:other	0.5	1
4834	mocking_the_listener	other	fallback:other	0.5	1
4835	narrowed_aesthetic_range	other	fallback:other	0.5	1
4836	negative_realism	other	fallback:other	0.5	1
4837	nightmare_dissolution	other	fallback:other	0.5	1
4838	nihilistic_shorthand	other	fallback:other	0.5	1
4839	noise_slapping_finale	other	fallback:other	0.5	1
4840	not_every_track_succeeds	other	fallback:other	0.5	1
4841	odd_lyrical_predilections	other	fallback:other	0.5	1
4842	off_key_melody	other	fallback:other	0.5	1
4843	oil_rig_toppling_into_monastery	other	fallback:other	0.5	1
4844	onstage_ravages	other	fallback:other	0.5	1
4845	opiate_apocalypses	other	fallback:other	0.5	1
4846	painfully_distorted_time	other	fallback:other	0.5	1
4847	paranoid_blitz	other	fallback:other	0.5	1
4848	paranoid_unstable_rumble	other	fallback:other	0.5	1
4849	persistent_clatter	other	fallback:other	0.5	1
4850	pitch_black_punishing_americana	other	fallback:other	0.5	1
4851	plastic_surgery_and_sadomasochism	other	fallback:other	0.5	1
4852	political_assassination_haunting	other	fallback:other	0.5	1
